,endTime,artistName,trackName,msPlayed,trackId
3856,2023-11-12 17:16,Marcin Przybyłowicz,Kaer Morhen,155109,761SMhVKJlJlUCUveNcq1m
3857,2023-11-12 17:17,Mikolai Stroinski,Fate Calls,118050,6ZYWXmwrDehLhGW355yKIc
3858,2023-11-12 17:20,Marcin Przybyłowicz,The Vagabond,167935,0Lc3coQTcMMJiiEFi7BG2z
3859,2023-11-12 17:23,Percival Schuttenbach,Cloak And Dagger,166153,5U4AHSNYR1Z3Hu0K6x1QxC
3860,2023-11-12 17:25,Mikolai Stroinski,After The Storm,90983,4DxxiT2TskPH0Xd6znaqZM
3861,2023-11-12 17:27,Mikolai Stroinski,Bonnie At Morn - Instrumental,148000,6l4xX3N7JQH5FAMgFXWsrU
3862,2023-11-12 17:30,Marcin Przybyłowicz,Back On The Path,161101,0q3BKRWzQ9uof4ywERwtB0
3863,2023-11-12 17:32,Mikolai Stroinski,The Tree When We Sat Once,155295,6B7wSqeVtMrtXbQBgzzVqa
3864,2023-11-12 17:36,Krzysztof Wierzynkiewicz,A Nearly Peaceful Place,246064,6o5vbYgIn0AFi65e1H3Z5g
3865,2023-11-12 17:44,Adam Skorupa,Dwarven Stone Upon Dwarven Stone,453000,2SbHDqxefXnysUVJHbJbov
3866,2023-11-12 17:48,Adam Skorupa,Blue Mountains - Edit Version,224842,1urjM7slOfbkXTyYEeXetJ
3867,2023-11-12 17:53,Krzysztof Wierzynkiewicz,Vergen By Night,316007,5Q07r5htZa6bymmS4MDSyt
3868,2023-11-12 18:04,Adam Skorupa,A Tavern On The Riverbank,942,2TLO035tumZKpxxeDlKYQb
3869,2023-11-13 22:00,Blake Shelton,Up on the House Top,136773,5p3UXnTGlYfXVZZxydTDBE
3870,2023-11-13 22:03,Blake Shelton,Cheer for the Elves,185853,4hroXiHo8E3Qk58kOgOwjB
3871,2023-11-13 22:03,Blake Shelton,Holly Jolly Christmas,16040,3RToWSH2mkKq8QfI8bgMH3
3872,2023-11-14 01:13,Blake Shelton,Holly Jolly Christmas,4469,3RToWSH2mkKq8QfI8bgMH3
3873,2023-11-14 01:13,Quad City DJ's,Space Jam,38103,683hRieVmYdAhVA1DkjSAk
3874,2023-11-14 01:14,Coolio,The Winner,5528,7dDgKL6rHBHXuMrl3cZAVh
3875,2023-11-14 01:14,Life of the Party,Hit 'Em High (The Monstars' Anthem),19366,2zxQkXQA3yQD6HmP7wIMF2
3876,2023-11-14 01:15,CDM Project,Get Ready for This,69353,5zyxpZ8xZmTuhXOuZq4KBG
3877,2023-11-14 01:16,C & C Music Factory,Gonna Make You Sweat (Everybody Dance Now) (feat. Freedom Williams),36169,7eheoW4hxrH51ww2QePVwF
3878,2023-11-14 01:16,69 Boyz,Tootsee Roll (Dance Version),13256,0SAIjVOwxVnO1l9HGvLuOU
3879,2023-11-14 01:17,Black Box,Strike It Up,32395,742hY2twqAjwNYnKkQdilj
3880,2023-11-14 01:18,Quad City DJ's,C'mon N' Ride It (The Train),34598,0
3881,2023-11-14 01:19,MC Hammer,U Can't Touch This,58345,1B75hgRqe7A4fwee3g3Wmu
3882,2023-11-14 01:19,Bobby Brown,My Prerogative,21793,0v9kGNjkKdQUdDoBIuiph4
3883,2023-11-14 01:20,Haddaway,"What Is Love - 7"" Mix",37109,2bNFbu5KHnK1qCl0iNQMfP
3884,2023-11-14 01:20,Technotronic,Pump Up The Jam,23029,21qnJAMtzC6S5SESuqQLEK
3885,2023-11-14 01:20,Madonna,Vogue - Edit,23621,5npMYgysWSKOIVXj2szeLn
3886,2023-11-14 01:21,Scatman John,Scatman (ski-ba-bop-ba-dop-bop),36643,623rRTKwGmgjH6sjE9uWLh
3887,2023-11-14 01:21,Naughty By Nature,O.P.P,22271,1k28sDTLOz942qa3wEtMQE
3888,2023-11-14 01:22,Reel 2 Real,"I Like To Move It (feat. The Mad Stuntman) ( Erick ""More"" Album Mix)",8225,4l2ljvyXOCVNbD5ff7NpM7
3889,2023-11-14 01:22,Tag Team,Whoomp! There It Is - Radio Edit,2241,3oWXoSkjdbTlQlteizN7Hb
3890,2023-11-14 01:23,Reel 2 Real,"I Like To Move It (feat. The Mad Stuntman) ( Erick ""More"" Album Mix)",67813,4l2ljvyXOCVNbD5ff7NpM7
3891,2023-11-14 01:23,Tag Team,Whoomp! There It Is - Radio Edit,40438,3oWXoSkjdbTlQlteizN7Hb
3892,2023-11-14 01:24,Sisqo,Thong Song,18597,5Mmk2ii6laakqfeCT7OnVD
3893,2023-11-14 01:24,The Bucketheads,The Bomb! (These Sound Fall into My Mind) - Radio Edit,2854,4OIMUs3KgUh77mjzJ8I5f9
3894,2023-11-14 01:24,Montell Jordan,This Is How We Do It,37559,6uQKuonTU8VKBz5SHZuQXD
3895,2023-11-14 01:25,Fatboy Slim,The Rockafeller Skank,29027,7mCQK9YB25WZw1saUjfL4e
3896,2023-11-14 01:25,Rednex,Cotton Eye Joe,17252,0Jg602cHeMCnPez9baacIe
3897,2023-11-14 01:25,Right Said Fred,I'm Too Sexy,18296,4YzlXwopJxDbgB441CnViK
3898,2023-11-14 01:26,Shaggy,Boombastic,60327,4fxF8ljwryMZX5c9EKrLFE
3899,2023-11-14 01:28,Cartoons,Witch Doctor - Radio Mix,61650,1li2UA33w6LQcVXt4Di5UA
3900,2023-11-14 01:28,Stealth,How Much Further,786,57wuwWLnv3fVkeY7Wi2gOq
3901,2023-11-14 03:42,Scooter,How Much Is The Fish?,42370,73aOM4jyU3begiIYxYUd89
3902,2023-11-14 05:31,Cat Power,She Belongs To Me - Live at the Royal Albert Hall,26679,7K71Xk1BbXK111wqKNV71g
3903,2023-11-14 05:35,Cat Power,Leopard-Skin Pill-Box Hat - Live at the Royal Albert Hall,20085,1vucHlsI0xBmKdAw9DnNNW
3904,2023-11-14 05:35,Cat Power,Ballad Of A Thin Man - Live at the Royal Albert Hall,240953,1Ok7ZWjfrp0eJP49KqWVlr
3905,2023-11-14 06:08,Cat Power,Desolation Row - Live at the Royal Albert Hall,485389,0GF3EHGpbwag4kNzu02c0s
3906,2023-11-14 15:09,ABBA,Take A Chance On Me,5697,5BckPAYcKEJuYs1eV1BHHe
3907,2023-11-14 18:10,David Ian,Christmas Time with You,20805,63A5Kc7eidY7JqXclZ2wT8
3908,2023-11-14 18:10,Dharma Gaia,Le Lac,169245,75KdZGRMOcMzDI4qS4KB3V
3909,2023-11-14 18:10,Wings Of Silk,Silk,6181,6o5egkOuik33HkMyLg7vW8
3910,2023-11-14 18:14,Dmitri Shostakovich,Jazz Suite No. 2: VI. Waltz II,225760,3tcorTc2qAByPxoCr8IsMx
3911,2023-11-14 18:21,Dmitri Shostakovich,"Piano Concerto No. 2 in F Major, Op. 102: II. Andante",413480,4G9nvquG9wJNTnBeuJ1Pbp
3912,2023-11-14 18:25,City Of Birmingham Symphony Orchestra,Hamlet Op. 32 - 1932 Production - Act III - Love scene of the Player-King and Pl,27724,6qAMuV1J5dxOojkxoSdDxM
3913,2023-11-14 18:25,Dmitri Shostakovich,"The Gadfly, Op. 97: III. Youth. Romance",222386,2wmdbIsPVrQ0nCw1vMqhLZ
3914,2023-11-14 18:31,Dmitri Shostakovich,"Tahiti Trot, Op. 16 (orchestral transcription of Youmans' Tea for Two): Taiti Trot (Tahiti Trot), Op. 16 (arr. of V. Youmans - Tea for Two)",249640,76i4IBw3KsuDw783tvHB0e
3915,2023-11-14 18:37,Dmitri Shostakovich,"Shostakovich: Suite for Jazz Orchestra No. 1, Op. 38a: I. Waltz",166080,56Qf3vuFiuXVuWQBtLwxU0
3916,2023-11-14 18:48,Dmitri Shostakovich,"Piano Trio No. 2 in E Minor, Op. 67: IV. Allegretto",629733,1F1mqE1iHNeBDMlVM7rFQT
3917,2023-11-14 19:17,Dmitri Shostakovich,"Shostakovich: Suite for Jazz Orchestra No. 1, Op. 38a: III. Foxtrot",234026,0IEVUQI0qJF5UTz4ZdgMsR
3918,2023-11-14 19:18,Dmitri Shostakovich,"Symphony No. 10 in E Minor, Op. 93: II. Allegro",63691,4mDYNNcBhRkeRgX5Ns3wDs
3919,2023-11-14 19:20,Dmitri Shostakovich,Five pieces for Two Violins and Piano: IV. Waltz- Tempo di Valse. Moderato,112613,5mAWGdHfZ1Kar82FBrNcbt
3920,2023-11-14 21:00,Dmitri Shostakovich,"Chamber Symphony (Quartet No. 8), Op. 110a: Chamber Symphony (Quartet No. 8), Op. 110a: II. Allegro molto",51167,5rDQejRYbi0QfHk3VbeJrZ
3921,2023-11-14 21:01,Dmitri Shostakovich,"Festive Overture, Op.96",29651,0Egn6QIZQRsofAy81JKbdk
3922,2023-11-14 21:04,Carl Orff,Carmina Burana: O Fortuna,6064,2d7139N7CJ9eJmGVE42Y44
3923,2023-11-14 21:04,Antonio Vivaldi,III. Presto,161106,1Ojz92vyPK4fJ5K8RVnV5u
3924,2023-11-14 21:09,Sergei Prokofiev,"Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights",341693,7HSs4srn1qnZhh7WRWBVOk
3925,2023-11-14 21:14,Gustav Holst,"The Planets, Op. 32: I. Mars, the Bringer of War",279985,0dXrZ47LxK2PHm4mjSlwgt
3926,2023-11-14 21:18,Karl Jenkins,Palladio: 1. Allegretto (arr. for Strings Orchestra),226880,4FycxLfl7H5CQnqw9J6LXZ
3927,2023-11-14 21:31,Giuseppe Verdi,Dies Irae,11370,3By9jCy6b4dv5XnlhvIWwx
3928,2023-11-14 21:31,Edvard Grieg,"Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato - Live",793480,1vgGl6mPx20aNSedXZsUMs
3929,2023-11-14 21:32,Richard Wagner,"Die Walkure, Act III: Ride of the Valkyries",2972,2e8MxBgVWMSQmxb2zcuCoq
3930,2023-11-14 21:32,Jean Sibelius,"Finlandia, Op. 26",17205,6HknRM996YMa7VSBFYlnPJ
3931,2023-11-14 21:32,Johannes Brahms,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",4899,2oLjhx7w8Hyd3gry9cCXr7
3932,2023-11-14 21:32,Antonín Dvořák,"Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"": IV. Allegro con fuoco",22825,6nqHzwOdGIaX57U6VU6kMO
3933,2023-11-14 21:32,Antonín Dvořák,"Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"": IV. Allegro con fuoco",14582,6nqHzwOdGIaX57U6VU6kMO
3934,2023-11-14 21:33,Manuel de Falla,"El sombrero de tres picos, Pt. 1: III. Danza de la molinera",26029,0cKn0mxptvpwXpEmPGOhVm
3935,2023-11-14 21:33,Pyotr Ilyich Tchaikovsky,"1812 Festival Overture, Op. 49: 1812 Overture, Op. 49: Finale",16579,6kQsS6IALerD0Wa8PJloPf
3936,2023-11-14 21:34,Camille Saint-Saëns,"Danse macabre, Op. 40 (Arr. F. Liszt, V. Horowitz and y. Sudbin for piano)",45232,7nb3EYuiI4OGfxStgykaTu
3937,2023-11-14 21:37,Antonio Vivaldi,I. Allegro non molto,204146,64ZxBE1ZgK4C0lGljXzDcG
3938,2023-11-14 21:43,Antonio Vivaldi,"Concerto for Lute, 2 Violins and Continuo in D major, RV 93: 2. Largo (Arr. for Guitar)",309466,5GnRdw3oNKF8Mz6gdEcQLK
3939,2023-11-14 21:44,Antonio Vivaldi,"Concerto for Strings in G Major, RV 151, ""Alla Rustica"": I. Presto",79840,7HB1REjjalFLSXgXlAAwFs
3940,2023-11-14 21:48,Antonio Vivaldi,"Concerto for 2 Mandolins, Strings and Continuo in G Major, RV. 532: III. Allegro",230506,4ZP3UMVksKg07IeeAjHkEy
3941,2023-11-14 21:51,Antonio Vivaldi,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",169906,57ctGLtp2RlKv5SHDn8i6f
3942,2023-11-14 21:57,Antonio Vivaldi,"Nulla in mundo pax, RV 630: 1. Nulla in mundo pax",402600,6DimgukTnjDrTxaQ0NnZvM
3943,2023-11-14 22:00,Antonio Vivaldi,"Concerto for Strings in G Minor, RV 152: II. Andante molto e sempre pianissimo",139000,6koHeqdOXocmWzXoP6jCVU
3944,2023-11-14 22:04,Antonio Vivaldi,"Concerto for Viola d’Amore, Strings & Continuo in D Minor, RV 394: I. Allegro",264266,37avtC3pPHLtaRpUNYcl4t
3945,2023-11-14 22:07,Antonio Vivaldi,"Larghetto (after Concerto for 4 Violins and Cello in B Minor, Op. 3, No. 10 / RV 580, arr. for Baroque Ensemble by Wolfgang Katschner)",149373,5f0B0DJ2RPdp0bDfOTRxgU
3946,2023-11-14 22:11,Antonio Vivaldi,"Violin Concerto in D Major, RV 211: III. Allegro",289880,7fKHeJdwHroMIGBwtnuLDg
3947,2023-11-14 22:14,Antonio Vivaldi,"Concerto for Lute, 2 Violins and Continuo in D major, RV 93: 3. Allegro",152733,4ATrXpJdnYW2eOeeYdXMVG
3948,2023-11-14 22:16,Antonio Vivaldi,"Vivaldi: Gloria in D Major, RV 589: I. Gloria in excelsis Deo",147320,0IEqSh7AhMHIn8B0bSmugf
3949,2023-11-14 22:20,Antonio Vivaldi,"Vivaldi: The Four Seasons, Violin Concerto in F Major, Op. 8 No. 3, RV 293 ""Autumn"": III. Allegro ""La caccia""",214546,6Ydj1e7uC7QOUFZIrWMyNz
3950,2023-11-14 22:23,Max Richter,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1 - 2012",151506,4gmhjAsvL6c7se2PBh7dHw
3951,2023-11-14 22:25,Antonio Vivaldi,"La Verità in Cimento, RV 739: Dopo i nembi, e le procelle (Arr. for Baroque Ensemble by Wolfgang Katschner)",117840,3a7164iFh2bQ19ACpWhDgC
3952,2023-11-14 22:26,Antonio Vivaldi,"Mandolin Concerto in C Major, RV 425: III. Allegro",107280,0jPvRJCRE8P4MqIx38vHyQ
3953,2023-11-14 22:28,Antonio Vivaldi,"Vivaldi: Flute Concerto in D Major, RV 429: II. Largo",109120,3PijGK87OvRw77YUGRW7OY
3954,2023-11-14 22:31,Antonio Vivaldi,"Violin Concerto in D Major, RV 228: I. Allegro non troppo ma vigoroso",166266,0qxV4vP9Td33eweWijvCK8
3955,2023-11-14 22:35,Antonio Vivaldi,"Chamber Concerto in D Major, RV 95, ""La pastorella"" (arr. for recorder and orchestra): II. Largo",230986,5TWP2c4dIxJjej8MHr4OZY
3956,2023-11-14 22:37,Antonio Vivaldi,"Concerto in G Minor, RV 157: I. Allegro",105530,2WdIitSFbB7Er3y5PPh9xf
3957,2023-11-14 22:37,Antonio Vivaldi,"Vivaldi: The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo",46784,4LTGZ03qAt7ZQ1Pqk97vgZ
3958,2023-11-14 22:41,Antonio Vivaldi,"Chamber Concerto in D Major, RV 95, ""La pastorella"" (arr. for recorder and orchestra): II. Largo",230986,5TWP2c4dIxJjej8MHr4OZY
3959,2023-11-14 22:43,Antonio Vivaldi,"Concerto in G Minor, RV 157: I. Allegro",105530,2WdIitSFbB7Er3y5PPh9xf
3960,2023-11-14 22:44,Antonio Vivaldi,"Vivaldi: The Four Seasons, Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": II. Largo",77865,4LTGZ03qAt7ZQ1Pqk97vgZ
3961,2023-11-15 04:13,A Wilhelm Scream,The Kids Can Eat A Bag Of Dicks,11808,0K6jF01U2MuWqZZ3wOaCpV
3962,2023-11-15 04:16,Dharma Gaia,Le Lac,173750,75KdZGRMOcMzDI4qS4KB3V
3963,2023-11-15 04:19,Wings Of Silk,Silk,174000,6o5egkOuik33HkMyLg7vW8
3964,2023-11-15 04:21,Lola Fiennes,Nereal Beauty,147000,1eNHSY3zqCHnBGok3b5hsG
3965,2023-11-15 04:24,X-Genie,Strings Of Serenity,171000,5MCD2VQD1zR35jJHczAkMk
3966,2023-11-15 04:27,Zimdizi,Imagination,189669,4iJvgV83C0eljC2gZPXGyt
3967,2023-11-15 04:30,Degravitated,Relieving,217500,2DWYBGBzNQKQ7sB1IJDnRz
3968,2023-11-15 04:33,Ikupu Ume,Moonstone,215500,45Vp8l2HUsIANJm4T6izXF
3969,2023-11-15 04:36,Deltachromatique,Les Belles Cordes,169000,41a5ljXdIkwoOp43yvAkYP
3970,2023-11-15 04:38,Max Richter,Written on the Sky,122000,2ffwBvpsQhgXyU7zBUOhwP
3971,2023-11-15 04:41,Transcendence,Celestial Reverie,188000,7sGkpEkUkgpKd98sI5wYk3
3972,2023-11-15 04:44,Sound of Muses,Bucolic Future,198000,6efdn25lMNhTP5ObI7k146
3973,2023-11-15 04:47,Campane,Astra,168624,0iiuaPoDanmPiJ8LqGmw8v
3974,2023-11-15 04:49,Sanguinus,Vent,171750,5ILgooP7x12Gl8NBfzRgEP
3975,2023-11-15 04:52,Porthos Riqueti,Overwhelmed,191571,0RR0fqCkFNFUGbrrGr0LiA
3976,2023-11-15 04:55,Nestos,Navagio Waters,200792,4RmZM4zDnrQGnjoGEIRWn2
3977,2023-11-15 04:58,Trancistique,Pure Compassion,164000,2lfF19uOXezWdCisdAtQJh
3978,2023-11-15 05:00,Your Calm Place Meditation,Believe,158874,4MeTO2Ein0s4dzDCYajIoU
3979,2023-11-15 05:05,Bellezza Eterna,Clearings,25444,0rEzgoo72W1UXsrwtZr36R
3980,2023-11-15 20:37,Adam Skorupa,A Tavern On The Riverbank,102817,2TLO035tumZKpxxeDlKYQb
3981,2023-11-15 20:39,Adam Skorupa,Flotsam At Sunrise,132816,6NzQEA8xQr17y1onew7MPz
3982,2023-11-15 20:41,Hexperos,Winter Rhymes,135766,7244UKzDenfC8zOkfhXhc9
3983,2023-11-16 04:05,Ensemble Galilei,Following the Moon,135743,1cpX4ICUn5coUqEppFsxwz
3984,2023-11-16 14:01,Burt Bacharach,What The World Needs Now Is Love,59438,6JFgBE2seXKTUkHdOVq3N1
3985,2023-11-16 14:10,ABBA,Take A Chance On Me,18797,5BckPAYcKEJuYs1eV1BHHe
3986,2023-11-16 14:21,Dharma Gaia,Le Lac,1856,75KdZGRMOcMzDI4qS4KB3V
3987,2023-11-16 14:23,Dharma Gaia,Le Lac,172779,75KdZGRMOcMzDI4qS4KB3V
3988,2023-11-16 14:26,Wings Of Silk,Silk,174098,6o5egkOuik33HkMyLg7vW8
3989,2023-11-16 14:37,Lola Fiennes,Nereal Beauty,103182,1eNHSY3zqCHnBGok3b5hsG
3990,2023-11-17 14:49,ABBA,Take A Chance On Me,19569,5BckPAYcKEJuYs1eV1BHHe
3991,2023-11-17 22:48,Bob Marley & The Wailers,White Christmas,30058,0JSkWzg5BS2XZoTkDQoFkQ
3992,2023-11-17 22:49,Simon & Garfunkel,Go Tell It On the Mountain,34175,43GDPoLuD2o03yEv0bVViX
3993,2023-11-17 22:50,Bob Dylan,Little Drummer Boy,49898,32IuvbWbYRjjPWndi8oMkg
3994,2023-11-17 22:53,Dave Matthews Band,"Christmas Song - Live at Wrigley Field, Chicago, IL - September 2010",152789,1dj7HFtvaPok3N3ZxDXaiv
3995,2023-11-17 22:54,The Smashing Pumpkins,Christmastime,28629,3KssJXt4QgQ7wdce7xlXj7
3996,2023-11-18 17:31,La Rondallita,El Burrito de Belen (El Burrito Sabanero),186906,32Op3MBy63igvqfsSy5TWu
3997,2023-11-18 17:34,La Rondallita,El Burrito de Belen (El Burrito Sabanero),186906,32Op3MBy63igvqfsSy5TWu
3998,2023-11-18 17:37,La Rondallita,El Burrito de Belen (El Burrito Sabanero),186906,32Op3MBy63igvqfsSy5TWu
3999,2023-11-18 17:39,Freddie McGregor,Feliz Navidad,2647,7tLjkGNyfdBjzXsfgcUJFd
4000,2023-11-18 17:39,La Rondallita,El Burrito de Belen (El Burrito Sabanero),134796,32Op3MBy63igvqfsSy5TWu
4001,2023-11-18 17:43,Derrick Morgan,I'm Dreaming of a White Christmas,231209,0
4002,2023-11-18 17:54,"Lee ""Scratch"" Perry","Merry Christmas, Happy New Year (12"" Mix)",62580,26bGBQduiuwXpbeSFsbF8r
4003,2023-11-18 17:56,Brenda Lee,Rockin' Around The Christmas Tree,126266,2EjXfH91m7f8HiJN1yQg97
4004,2023-11-18 17:59,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),155453,4kKdvXD0ez7jp1296JmAts
4005,2023-11-18 18:01,Perry Como,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),155933,0
4006,2023-11-18 18:03,Bobby Helms,Jingle Bell Rock,131733,7vQbuQcyTflfCIOu3Uzzya
4007,2023-11-18 18:05,Frank Sinatra,Jingle Bells - Remastered 1999,120693,4HEOgBHRCExyYVeTyrXsnL
4008,2023-11-18 18:08,Andy Williams,It's the Most Wonderful Time of the Year,151933,3gBhiIj76UJQ7jlrUR4qjc
4009,2023-11-18 18:10,Bing Crosby,Winter Wonderland - Remastered 2006,144253,2IuUMx3uxxJAHcH41aYtn0
4010,2023-11-18 18:13,Andy Williams,Sleigh Ride,128400,5ymVfeMK8cDew5vzntTuc7
4011,2023-11-18 18:15,Carpenters,Sleigh Ride,159440,07RmHXaYqBdUyfAESPZkRO
4012,2023-11-18 18:17,Burl Ives,Rudolph The Red-Nosed Reindeer,130026,47otoIkhx3fkdivEXL5OB6
4013,2023-11-18 18:19,Henry Janzen,Snowmen on Christmas by the Fireplace,94404,6Obed4k0riz91yDHNWJoH1
4014,2023-11-18 18:21,Burl Ives,A Holly Jolly Christmas,135533,77khP2fIVhSW23NwxrRluh
4015,2023-11-18 18:24,Bing Crosby,White Christmas - 1947 Version,177480,3XsaSIPWvM61RIFfeb0BBR
4016,2023-11-18 18:26,Elvis Presley,Blue Christmas,129173,3QiAAp20rPC3dcAtKtMaqQ
4017,2023-11-18 18:27,Henry Janzen,Christmas Angels Cheer Along on Christmas,64223,4AbRgPLuc7lZqwbW9bg3g8
4018,2023-11-18 18:30,Chuck Berry,Run Rudolph Run,165733,2pnPe4pJtq7689i5ydzvJJ
4019,2023-11-18 18:33,Dean Martin,Silver Bells,142560,4QX5pZQpQTgVlkqfUTDim0
4020,2023-11-18 18:34,Henry Janzen,Christmas Dreaming by the Fireplace,68104,4QFUpymtyN0O3x69ko9JT9
4021,2023-11-18 18:38,Wham!,Last Christmas,262960,2FRnf9qhLbvw8fu4IBXx78
4022,2023-11-18 18:39,Henry Janzen,Warming up by the Fire on Christmas Eve,64857,32M3Z84zrbHQhe7aVBIJqk
4023,2023-11-18 18:42,The Jackson 5,Santa Claus Is Coming To Town,144013,2QpN1ZVw8eJO5f7WcvUA1k
4024,2023-11-18 18:46,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,227653,1SV1fxF65n9NhRHp3KlBuu
4025,2023-11-18 18:47,Henry Janzen,Elves Having Fun by the Fireplace,64214,0cfci7pu6mOtgPlWxtbf6R
4026,2023-11-18 18:50,Gene Autry,Frosty the Snowman (with The Cass County Boys) - 78rpm Version,173493,3i8j2dKXChkErfi8jsDDuH
4027,2023-11-18 19:36,Vince Guaraldi Trio,Christmas Time Is Here,163093,3bMfUUpzUzqWp9II00yRhE
4028,2023-11-18 19:37,Henry Janzen,Santa Is Having so Much Fun on Christmas,65030,3PKbhmn3V1AbRMhsxx0YzJ
4029,2023-11-18 19:40,Bing Crosby,Mele Kalikimaka (Merry Christmas),175333,04vLj9QUXoKdRlsp3gkURo
4030,2023-11-18 19:42,Alvin & The Chipmunks,The Chipmunk Song (Christmas Don't Be Late) - Remastered 1999,141466,02NKMA9cIkq6VuBNu9q9Wf
4031,2023-11-18 19:43,Henry Janzen,Feeling Cheeky on Christmas Day,68421,22YAvKBFdRAQtF1pbWXUb9
4032,2023-11-18 19:46,Eagles,Please Come Home for Christmas - 2013 Remaster,177440,3QIoEi8Enr9uHffwInGIsC
4033,2023-11-18 19:48,Mykola Dmytrovych Leontovych,Carol of the Bells,85266,4tHqQMWSqmL6YjXwsqthDI
4034,2023-11-18 19:49,Henry Janzen,Jolly Christmas and Fun by the Fireplace,61729,2jI3fJQQcH4EM5RByz12hr
4035,2023-11-18 19:52,Hanson,What Christmas Means To Me,223133,5MPd7GzOkGRoFBaSqmqiSL
4036,2023-11-18 19:54,The Jackson 5,I Saw Mommy Kissing Santa Claus,83553,15sxLiiChE5dCW3Y756oas
4037,2023-11-19 17:35,The Muppets,The Muppet Show Theme,50787,2fFnUnsRZ11zSqJoZalmxq
4038,2023-11-19 17:36,Roger Miller,Whistle Stop,91547,6zrgiJFGA620b5GvqCvG1w
4039,2023-11-19 17:37,The Muppets,The Muppet Show Theme,50787,2fFnUnsRZ11zSqJoZalmxq
4040,2023-11-19 17:38,TV Theme Song Maniacs,Theme From the Andy Griffith Show,75581,1wWYulhXGiD044h2eDjFEz
4041,2023-11-19 17:42,Kermit,"Rainbow Connection - From ""The Muppet Movie""/Soundtrack Version",195814,4Fx3LVYQXplhz70cfoqbgq
4042,2023-11-19 17:44,Oliver Wallace,"What a Dog/He's a Tramp - From ""Lady and the Tramp""/Soundtrack Version",144574,195Ic4yPV2ITlcvmQbwWQC
4043,2023-11-19 17:45,Kermit,"Rainbow Connection - From ""The Muppet Movie""/Soundtrack Version",324,4Fx3LVYQXplhz70cfoqbgq
4044,2023-11-19 17:45,Andy Mason,The Meatball Song,59977,0ZQ1ztgddqDVf70SjdiWIm
4045,2023-11-19 17:45,Oliver Wallace,"What a Dog/He's a Tramp - From ""Lady and the Tramp""/Soundtrack Version",1207,195Ic4yPV2ITlcvmQbwWQC
4046,2023-11-19 17:48,Andy Mason,The Meatball Song,14076,0ZQ1ztgddqDVf70SjdiWIm
4047,2023-11-19 17:48,Oliver Wallace,"What a Dog/He's a Tramp - From ""Lady and the Tramp""/Soundtrack Version",144574,195Ic4yPV2ITlcvmQbwWQC
4048,2023-11-19 17:53,Tenacious D,Tribute,247874,6crBy2sODw2HS53xquM6us
4049,2023-11-19 17:54,Tenacious D,Wicked Game,51410,7lWkrcZmi7HiKsKjth2T0L
4050,2023-11-19 17:55,Pleasantries,The Greatest Song Ever Made,1974,4yReVag2RJBDOipTF9WD2Z
4051,2023-11-19 17:55,Tenacious D,Wicked Game,1700,7lWkrcZmi7HiKsKjth2T0L
4052,2023-11-19 17:55,Tenacious D,Wicked Game,67426,7lWkrcZmi7HiKsKjth2T0L
4053,2023-11-19 17:55,Tenacious D,Tribute,1974,6crBy2sODw2HS53xquM6us
4054,2023-11-19 17:55,Tenacious D,Tribute,3151,6crBy2sODw2HS53xquM6us
4055,2023-11-19 17:55,Tenacious D,Tribute,5558,6crBy2sODw2HS53xquM6us
4056,2023-11-19 17:55,Tenacious D,Tribute,67426,6crBy2sODw2HS53xquM6us
4057,2023-11-19 17:56,Tenacious D,Tribute,1700,6crBy2sODw2HS53xquM6us
4058,2023-11-19 17:56,Tenacious D,Tribute,3400,6crBy2sODw2HS53xquM6us
4059,2023-11-19 17:56,Tenacious D,Tribute,9322,6crBy2sODw2HS53xquM6us
4060,2023-11-19 18:00,Tenacious D,Tribute,299178,6crBy2sODw2HS53xquM6us
4061,2023-11-19 18:02,Tenacious D,Wicked Game,109901,7lWkrcZmi7HiKsKjth2T0L
4062,2023-11-19 18:11,Green Day,Basket Case,5449,6L89mwZXSOwYl76YXfX13s
4063,2023-11-19 21:10,The Shins,New Slang - 2021 Remaster,230866,0NslHuacjxQYfUTOW3HCIV
4064,2023-11-19 21:14,The Civil Wars,Poison & Wine,219466,5NijSs5dAwaIybq1GaRTIe
4065,2023-11-19 21:16,Nickel Creek,First And Last Waltz,113506,0jA97ZNgPqfcg9QesgEzXC
4066,2023-11-19 21:19,Crooked Still,Ain't No Grave,201506,0
